Name,Points,100m,Long_Jump,Shot_Put,High_Jump,400m,110m_Hurdles,Discus,Pole_Vault,Javelin,1500m,Event_URL
Andres Aavik,7147,11.79,6.83,13.73,1.86,52.39,15.38,41.48,4.5,51.12,274.17,https://www.decathlon2000.com/770/memorial-of-fred-kudu-tartu-1991/
Oleg Kornikov,6968,11.5,6.71,14.06,1.86,52.07,15.46,41.9,3.8,45.72,269.16,https://www.decathlon2000.com/770/memorial-of-fred-kudu-tartu-1991/
Robert Jaani,6822,11.75,6.65,12.01,1.86,51.57,15.7,35.46,3.8,52.52,257.12,https://www.decathlon2000.com/770/memorial-of-fred-kudu-tartu-1991/
Märt Toom,6464,11.54,6.36,12.61,1.83,51.85,15.81,33.08,3.8,50.94,295.98,https://www.decathlon2000.com/770/memorial-of-fred-kudu-tartu-1991/
Erno Ilsen,6362,11.76,6.53,10.54,1.92,51.95,15.69,33.0,4.2,41.04,299.73,https://www.decathlon2000.com/770/memorial-of-fred-kudu-tartu-1991/
Andres Dremljuga,6290,11.79,6.52,10.58,1.89,53.42,16.72,34.26,4.0,46.52,285.26,https://www.decathlon2000.com/770/memorial-of-fred-kudu-tartu-1991/
Raivo Tsopatalo,6204,11.94,6.33,11.82,1.74,55.22,16.48,39.48,4.0,52.16,302.08,https://www.decathlon2000.com/770/memorial-of-fred-kudu-tartu-1991/
Mati Kurg,6112,12.02,6.11,11.69,1.83,56.82,16.07,35.8,4.3,45.7,300.91,https://www.decathlon2000.com/770/memorial-of-fred-kudu-tartu-1991/
Art Arvisto,6065,11.85,6.77,12.6,1.86,55.44,16.5,32.5,3.6,43.88,306.73,https://www.decathlon2000.com/770/memorial-of-fred-kudu-tartu-1991/
Erki Nool,8001,10.94,7.83,12.48,2.0,49.72,15.67,38.3,5.4,55.84,271.72,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Sven Reintak,7849,11.56,6.76,13.72,1.97,50.87,14.97,44.8,5.0,62.54,263.43,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Indrek Kaseorg,7826,11.36,7.3,12.15,2.12,49.54,14.7,39.16,4.3,58.78,256.58,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Karl Loss,7562,11.45,7.02,13.54,2.06,49.6,15.14,36.76,4.1,58.9,262.96,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Tarmo Adamberg,7408,11.65,6.98,11.95,1.94,50.96,15.31,39.54,4.7,59.16,270.12,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Aivar Hommik,7313,11.97,6.97,12.35,2.0,50.99,15.62,37.36,4.9,58.48,282.33,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Mikael Hoffer,7267,11.57,7.16,12.2,2.0,50.76,14.92,38.58,4.5,50.54,289.27,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Ain Arro,7023,11.43,6.67,13.31,1.85,53.36,15.16,44.12,4.6,52.9,311.2,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Ranno Künnap,6899,11.58,6.52,13.39,1.94,51.96,15.61,40.5,3.6,52.72,276.08,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Lennart Lamp,6654,11.83,6.69,12.53,1.88,52.52,15.7,35.54,3.4,56.26,275.34,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Meelis Kari,6416,11.95,6.59,11.48,1.85,53.91,16.7,33.88,3.8,56.22,271.55,https://www.decathlon2000.com/771/memorial-of-fred-kudu-tartu-1992/
Tarmo Adamberg,7212,11.73,6.78,11.69,1.9,52.0,15.29,41.52,4.6,59.36,278.59,https://www.decathlon2000.com/772/memorial-of-fred-kudu-kaariku-1993/
Aivar Hommik,7107,11.9,6.7,12.67,1.99,52.91,15.54,39.78,4.8,53.92,288.71,https://www.decathlon2000.com/772/memorial-of-fred-kudu-kaariku-1993/
Aivar Hommik,7490,11.4,6.82,13.4,2.02,50.8,15.0,38.8,5.1,55.48,286.8,https://www.decathlon2000.com/773/memorial-of-fred-kudu-tartu-1994/
Raido Mägi,7167,11.2,6.79,13.58,2.02,51.4,15.8,45.56,4.3,49.26,296.1,https://www.decathlon2000.com/773/memorial-of-fred-kudu-tartu-1994/
Ain Arro,6529,11.8,6.64,13.22,1.8,56.1,15.6,40.56,4.5,51.64,310.9,https://www.decathlon2000.com/773/memorial-of-fred-kudu-tartu-1994/
Rojs Piziks,7601,11.6,6.88,14.1,2.1,52.1,15.5,45.56,4.7,58.76,275.1,https://www.decathlon2000.com/774/memorial-of-fred-kudu-tartu-1995/
Aivar Hommik,6920,11.4,6.55,13.02,1.92,50.4,15.6,29.6,4.9,54.24,304.1,https://www.decathlon2000.com/774/memorial-of-fred-kudu-tartu-1995/
Lennart Lamp,6839,11.5,6.52,13.99,1.86,53.6,15.3,42.74,4.0,60.86,310.2,https://www.decathlon2000.com/774/memorial-of-fred-kudu-tartu-1995/
Meelis Tooding,6716,11.4,6.61,13.0,1.8,53.1,16.0,41.58,4.2,52.0,291.3,https://www.decathlon2000.com/774/memorial-of-fred-kudu-tartu-1995/
Risto Kõresoo,5905,11.8,6.38,9.76,1.89,54.7,17.2,29.62,4.2,45.4,296.3,https://www.decathlon2000.com/774/memorial-of-fred-kudu-tartu-1995/
Mati Lilliallik,5816,12.0,6.39,13.8,1.86,56.9,18.2,36.46,3.4,50.72,312.2,https://www.decathlon2000.com/774/memorial-of-fred-kudu-tartu-1995/
Neeme Nõlvak,5739,12.0,6.08,11.45,1.75,55.3,17.3,37.36,3.6,46.7,299.6,https://www.decathlon2000.com/774/memorial-of-fred-kudu-tartu-1995/
Raido Mägi,7267,11.5,6.85,14.5,2.01,51.41,16.0,46.9,4.3,50.88,298.36,https://www.decathlon2000.com/775/memorial-of-fred-kudu-tartu-1996/
Tarmo Adamberg,7162,11.81,6.72,12.52,1.92,53.15,15.71,37.8,4.8,60.64,277.34,https://www.decathlon2000.com/775/memorial-of-fred-kudu-tartu-1996/
Aivar Hommik,7096,11.74,6.8,12.7,1.95,52.42,15.84,38.92,4.6,56.84,286.82,https://www.decathlon2000.com/775/memorial-of-fred-kudu-tartu-1996/
Meelis Tooding,7073,11.24,6.75,13.53,1.89,50.88,16.27,40.94,4.4,48.18,284.76,https://www.decathlon2000.com/775/memorial-of-fred-kudu-tartu-1996/
Aivo Normak,6604,11.76,6.61,12.45,1.8,52.95,17.17,37.22,4.2,52.06,271.48,https://www.decathlon2000.com/775/memorial-of-fred-kudu-tartu-1996/
Rene Bürkland,6347,11.6,6.66,14.27,1.7,52.7,16.65,39.0,3.7,45.56,304.57,https://www.decathlon2000.com/775/memorial-of-fred-kudu-tartu-1996/
Andres Karindi,6233,11.82,6.23,13.06,1.7,53.36,17.5,36.98,4.2,47.68,289.04,https://www.decathlon2000.com/775/memorial-of-fred-kudu-tartu-1996/
Mati Lilliallik,5792,11.95,6.37,13.17,1.89,57.31,17.82,34.96,3.7,49.68,341.23,https://www.decathlon2000.com/775/memorial-of-fred-kudu-tartu-1996/
Neeme Nõlvak,5640,12.12,6.52,10.21,1.75,55.89,16.61,37.62,3.4,40.88,316.47,https://www.decathlon2000.com/775/memorial-of-fred-kudu-tartu-1996/
Raido Mägi,7107,11.39,6.8,14.95,1.99,51.68,15.88,46.04,4.2,51.52,324.64,https://www.decathlon2000.com/776/memorial-of-fred-kudu-tartu-1997/
Sven Simuste,6832,11.67,6.72,11.94,1.87,52.2,16.16,35.06,4.2,57.26,275.16,https://www.decathlon2000.com/776/memorial-of-fred-kudu-tartu-1997/
Rene Bürkland,6608,11.47,6.46,12.96,1.81,51.53,15.51,38.94,4.0,44.22,299.61,https://www.decathlon2000.com/776/memorial-of-fred-kudu-tartu-1997/
Mati Lilliallik,6398,11.62,6.7,14.32,1.87,56.19,16.66,39.18,3.6,54.8,317.58,https://www.decathlon2000.com/776/memorial-of-fred-kudu-tartu-1997/
Olavi Paavo,6188,11.9,6.82,11.25,2.08,55.15,16.37,31.12,3.7,47.9,321.62,https://www.decathlon2000.com/776/memorial-of-fred-kudu-tartu-1997/
Andres Aavik,5723,12.11,6.16,12.58,1.65,56.32,17.01,40.84,3.6,43.54,315.82,https://www.decathlon2000.com/776/memorial-of-fred-kudu-tartu-1997/
Sven Simuste,7205,11.57,6.79,12.77,1.89,50.96,16.15,38.88,4.5,56.54,266.1,https://www.decathlon2000.com/777/memorial-of-fred-kudu-tartu-1998/
Aivo Normak,7123,11.47,6.83,12.78,1.86,51.63,16.48,39.38,4.7,52.0,269.66,https://www.decathlon2000.com/777/memorial-of-fred-kudu-tartu-1998/
Tarmo Jallai,6624,11.51,6.71,11.94,1.92,52.54,15.11,34.72,3.6,48.83,290.06,https://www.decathlon2000.com/777/memorial-of-fred-kudu-tartu-1998/
Mati Lilliallik,6496,11.68,6.58,14.36,1.92,54.79,16.52,41.35,3.6,53.71,318.86,https://www.decathlon2000.com/777/memorial-of-fred-kudu-tartu-1998/
Henrik Hamnebö,6180,12.01,6.42,11.44,1.8,52.32,16.95,33.27,4.2,43.73,290.79,https://www.decathlon2000.com/777/memorial-of-fred-kudu-tartu-1998/
Indrek Kaseorg,8001,11.25,7.24,13.91,1.97,48.93,15.06,44.41,4.6,63.87,265.13,https://www.decathlon2000.com/778/memorial-of-fred-kudu-kuressaare-1999/
Rojs Piziks,7698,11.52,6.8,14.72,2.06,51.84,15.3,46.82,4.6,58.48,277.42,https://www.decathlon2000.com/778/memorial-of-fred-kudu-kuressaare-1999/
Villu Sepp,6835,11.01,6.99,10.99,1.97,50.3,15.52,34.16,4.3,45.69,314.04,https://www.decathlon2000.com/778/memorial-of-fred-kudu-kuressaare-1999/
Hendrik Voll,5968,11.67,6.08,12.19,1.88,55.96,15.89,38.96,3.5,41.39,321.9,https://www.decathlon2000.com/778/memorial-of-fred-kudu-kuressaare-1999/
Aivar Hommik,5910,12.27,6.25,11.12,1.82,54.6,17.04,32.54,4.6,44.96,326.03,https://www.decathlon2000.com/778/memorial-of-fred-kudu-kuressaare-1999/
Indrek Turi,7451,11.44,6.67,12.59,1.9,50.14,14.84,35.24,4.8,59.51,266.13,https://www.decathlon2000.com/779/memorial-of-fred-kudu-tartu-2000/
Mikk Joorits,7174,11.26,7.08,11.89,1.87,49.43,15.49,37.19,4.1,50.62,266.59,https://www.decathlon2000.com/779/memorial-of-fred-kudu-tartu-2000/
Madis Kallas,6964,11.46,6.97,12.44,1.96,52.95,15.5,34.21,4.4,50.52,285.38,https://www.decathlon2000.com/779/memorial-of-fred-kudu-tartu-2000/
Martin Sigus,6729,11.45,7.11,11.49,1.84,51.3,16.05,34.35,4.0,46.8,277.17,https://www.decathlon2000.com/779/memorial-of-fred-kudu-tartu-2000/
Marti Soosaar,6712,11.8,6.24,11.66,1.84,51.4,15.7,33.81,4.5,48.07,268.05,https://www.decathlon2000.com/779/memorial-of-fred-kudu-tartu-2000/
Jarmo Liiver,6219,11.91,6.54,11.62,1.84,53.51,16.85,32.95,3.8,45.98,279.28,https://www.decathlon2000.com/779/memorial-of-fred-kudu-tartu-2000/
Hendrik Voll,6180,11.77,6.48,12.3,1.96,56.37,16.11,40.97,3.6,44.76,324.03,https://www.decathlon2000.com/779/memorial-of-fred-kudu-tartu-2000/
Mikk Joorits,7312,11.26,7.22,11.78,1.8,48.56,15.65,38.46,4.4,49.34,258.13,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Ranel Rünk,7093,11.62,6.77,12.22,2.0,52.18,15.62,37.67,4.4,52.9,275.56,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Martin Sigus,7075,11.42,7.21,12.52,1.88,50.09,16.07,37.28,4.4,42.97,269.51,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Marti Soosaar,7031,11.71,6.74,12.08,1.84,50.41,15.31,33.07,4.5,48.88,256.99,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Villu Sepp,6920,11.56,6.81,12.04,1.92,51.09,14.98,38.85,4.4,48.73,308.37,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Madis Kallas,6747,11.62,6.7,12.2,1.92,51.46,15.45,33.77,4.4,45.88,295.95,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Martin Laurik,6476,11.61,6.88,11.08,1.96,51.89,15.54,31.23,3.5,53.06,306.4,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Jüri Naumov,6157,11.34,6.17,12.11,1.72,50.77,16.57,33.3,4.1,34.96,296.54,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Timari Toode,6073,12.0,6.33,10.16,1.84,53.47,16.16,30.09,3.8,49.13,288.75,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Kaupo Kõrven,5645,12.34,6.28,10.14,1.8,54.05,17.66,29.24,3.6,49.28,300.32,https://www.decathlon2000.com/780/memorial-of-fred-kudu-tartu-2001/
Indrek Kaseorg,7699,11.56,7.2,14.17,1.95,50.22,14.69,40.01,4.6,65.12,286.6,https://www.decathlon2000.com/781/memorial-of-fred-kudu-tartu-2002/
Madis Kallas,7414,11.61,7.0,13.27,2.01,52.14,15.14,42.54,4.4,56.88,279.6,https://www.decathlon2000.com/781/memorial-of-fred-kudu-tartu-2002/
Mikk Joorits,7353,11.08,7.34,12.23,1.8,47.66,15.24,38.09,4.3,46.75,268.99,https://www.decathlon2000.com/781/memorial-of-fred-kudu-tartu-2002/
Indrek Turi,7346,11.56,6.62,13.24,1.95,50.8,14.81,36.07,4.6,59.23,278.57,https://www.decathlon2000.com/781/memorial-of-fred-kudu-tartu-2002/
Villu Sepp,7023,11.58,6.73,13.27,1.89,51.31,15.12,37.6,4.3,55.43,298.1,https://www.decathlon2000.com/781/memorial-of-fred-kudu-tartu-2002/
Jüri Naumov,6742,11.35,6.58,12.39,1.74,50.09,15.61,35.07,4.1,46.24,276.09,https://www.decathlon2000.com/781/memorial-of-fred-kudu-tartu-2002/
Kristjan Rahnu,8203,10.79,7.38,15.64,2.0,49.81,14.2,50.7,4.5,65.02,305.75,https://www.decathlon2000.com/782/memorial-of-fred-kudu-tartu-2003/
Päärn Brauer,7123,11.75,6.58,14.48,1.85,51.3,16.62,41.07,4.6,49.4,261.54,https://www.decathlon2000.com/782/memorial-of-fred-kudu-tartu-2003/
Jarmo Liiver,6953,11.81,6.7,12.61,1.91,52.64,15.92,37.41,4.4,58.11,282.57,https://www.decathlon2000.com/782/memorial-of-fred-kudu-tartu-2003/
Villu Sepp,6820,11.55,6.66,13.04,1.82,52.02,15.34,38.57,4.2,50.92,295.55,https://www.decathlon2000.com/782/memorial-of-fred-kudu-tartu-2003/
Madis Kallas,7763,11.22,7.2,14.9,1.96,51.76,14.92,46.14,4.65,58.19,286.6,https://www.decathlon2000.com/783/memorial-of-fred-kudu-tartu-2004/
Päärn Brauer,7474,11.38,6.65,15.13,1.84,50.37,16.34,43.4,4.85,54.93,269.09,https://www.decathlon2000.com/783/memorial-of-fred-kudu-tartu-2004/
Joseph Naughton,7440,11.7,6.89,13.54,2.02,51.64,15.47,42.37,4.45,53.27,263.51,https://www.decathlon2000.com/783/memorial-of-fred-kudu-tartu-2004/
Mikk Pahapill,7226,11.43,6.9,13.87,2.08,53.91,15.21,41.88,4.35,54.43,305.05,https://www.decathlon2000.com/783/memorial-of-fred-kudu-tartu-2004/
Andres Raja,6940,11.48,6.96,11.2,1.93,52.44,14.91,36.0,4.45,53.7,303.26,https://www.decathlon2000.com/783/memorial-of-fred-kudu-tartu-2004/
Darius Draudvila,7767,10.93,7.08,14.13,2.05,48.92,14.82,44.46,4.35,50.21,281.39,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Andres Raja,7687,10.86,7.26,12.99,1.99,49.73,14.49,41.25,4.45,53.67,286.54,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Madis Kallas,7661,10.99,7.11,14.16,1.96,51.71,15.0,44.79,4.55,56.59,286.27,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Mikk Joorits,7641,10.59,7.35,13.21,1.9,48.34,15.77,37.65,4.45,50.96,265.15,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Gerri Pärson,7244,11.3,7.33,12.37,2.05,53.22,15.41,41.48,4.25,51.83,292.32,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Konstantinos Karamousalis,7240,11.19,7.1,13.04,1.96,51.95,15.31,36.23,4.85,43.56,283.31,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Mikk-Mihkel Arro,7139,11.17,6.73,13.67,1.9,52.04,15.39,40.17,4.35,51.68,289.64,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Krister Altosaar,7103,11.31,6.78,12.71,2.02,52.64,15.36,36.92,4.35,50.53,283.61,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Villu Sepp,7077,11.34,6.97,12.95,1.99,52.42,15.46,38.76,4.15,54.57,298.02,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Aigar Kukk,7045,11.28,7.0,12.08,1.93,53.5,16.7,38.32,4.65,58.65,291.0,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Jarmo Liiver,7020,11.61,6.9,12.73,1.99,53.87,15.81,35.16,4.45,55.07,280.24,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Raigo Saar,6767,11.52,6.91,11.93,1.93,51.32,15.23,31.11,4.15,41.42,276.94,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Ragnar Linnas,6714,11.26,6.54,11.6,1.81,50.46,15.99,34.25,4.25,45.48,277.23,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Pelle Peel,5531,12.13,5.77,9.42,1.87,58.49,19.1,34.68,3.85,48.78,287.09,https://www.decathlon2000.com/784/memorial-of-fred-kudu-rakvere-2005/
Indrek Turi,7667,11.24,6.89,14.46,2.01,51.3,14.55,35.22,4.9,57.25,277.73,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Andres Raja,7535,11.12,7.32,13.08,2.01,50.06,14.4,39.0,4.0,57.18,287.72,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Mikk-Mihkel Arro,7254,11.26,6.96,14.18,1.86,51.7,15.59,41.8,4.3,59.25,296.51,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Krister Altosaar,7185,11.46,6.85,12.78,2.04,51.79,15.45,40.4,4.5,44.2,279.19,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Konstantinos Karamousalis,7180,11.56,6.57,14.4,1.89,51.99,14.94,38.21,4.8,50.45,290.62,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Edgars Erinš,7146,11.36,7.02,12.15,1.83,49.8,15.7,39.83,4.0,52.7,264.78,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Päärn Brauer,7053,11.54,6.69,14.49,1.83,52.11,16.82,43.38,4.4,52.39,276.15,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Tarmo Riitmuru,7022,11.53,6.74,12.29,1.92,52.77,15.22,39.6,4.3,53.4,283.77,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Jarmo Liiver,6824,11.89,6.79,13.36,1.95,53.85,15.76,37.16,4.3,53.68,296.12,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Priit Koort,6410,11.97,6.52,9.13,2.07,54.73,15.55,39.36,4.0,49.79,310.5,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Ramo Kask,5863,12.31,6.31,11.26,1.77,56.24,17.1,35.78,3.8,46.93,292.34,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Juhan Kilumets,5765,12.31,6.28,11.01,1.95,56.55,17.46,30.03,3.7,42.61,288.7,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Kuldar Paju,5537,12.33,5.6,11.78,1.68,55.86,17.17,33.24,3.8,45.47,303.31,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Kaarel Kärner,5517,12.19,6.38,9.97,1.89,55.77,17.7,31.07,3.6,39.58,312.13,https://www.decathlon2000.com/983/memorial-of-fred-kudu-tartu-2006/
Aigar Kukk,7307,11.35,7.3,12.75,1.96,53.44,15.64,39.88,4.8,55.88,294.05,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Gerri Pärson,7280,11.36,7.48,13.23,2.05,53.63,15.47,42.07,4.4,50.95,302.22,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Mikk-Mihkel Arro,7159,11.17,6.93,14.47,1.81,53.26,15.23,42.62,4.3,61.33,315.36,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Kalle Teearu,6993,11.18,6.82,12.0,1.9,51.81,15.04,41.84,4.2,43.37,286.94,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Jarmo Liiver,6659,11.85,6.76,12.18,1.87,54.26,15.91,34.54,4.3,55.47,289.9,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Raigo Saar,6340,11.85,6.7,11.8,1.9,53.88,15.75,31.25,4.0,39.98,284.25,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Ramo Kask,6238,12.2,6.45,11.99,1.84,55.42,16.89,37.26,4.1,51.06,293.67,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Tõnis Lukk,6041,11.89,6.55,11.8,1.84,55.56,16.48,35.88,3.9,50.03,332.53,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Jüri Org,5801,11.37,6.58,11.73,1.72,56.61,15.46,29.36,3.9,41.97,348.93,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Maiko Aro,5477,11.75,6.27,8.85,1.69,54.45,16.61,26.81,3.4,37.65,289.28,https://www.decathlon2000.com/1350/memorial-of-fred-kudu-rakvere-2007/
Atis Vaisjuns,7614,11.5,7.1,14.43,2.0,50.44,15.31,40.37,4.64,58.61,281.98,https://www.decathlon2000.com/1352/memorial-of-fred-kudu-tartu-2008/
Mikk-Mihkel Arro,7544,11.08,7.11,15.02,1.88,51.35,14.75,42.65,4.54,57.38,301.27,https://www.decathlon2000.com/1352/memorial-of-fred-kudu-tartu-2008/
Tarmo Riitmuru,7489,11.24,7.01,13.34,2.0,50.8,14.9,42.01,4.34,53.31,280.65,https://www.decathlon2000.com/1352/memorial-of-fred-kudu-tartu-2008/
Oleksiy Hordiyenko,7396,11.63,7.28,12.97,2.09,51.7,15.45,40.92,4.04,59.85,283.7,https://www.decathlon2000.com/1352/memorial-of-fred-kudu-tartu-2008/
Aigar Kukk,7396,11.28,7.29,12.94,2.0,52.56,15.88,41.52,4.64,57.25,292.11,https://www.decathlon2000.com/1352/memorial-of-fred-kudu-tartu-2008/
Edgars Erinš,7393,11.23,6.71,12.58,1.94,48.94,15.14,41.88,4.14,48.35,257.93,https://www.decathlon2000.com/1352/memorial-of-fred-kudu-tartu-2008/
Indrek Turi,7312,11.36,7.02,14.49,1.97,51.83,14.58,35.39,4.34,49.81,281.19,https://www.decathlon2000.com/1352/memorial-of-fred-kudu-tartu-2008/
Sven-Erik Hõim,5738,11.75,6.27,10.65,1.79,54.39,16.42,36.51,3.54,43.58,339.11,https://www.decathlon2000.com/1352/memorial-of-fred-kudu-tartu-2008/
Raigo Saar,6564,11.88,6.57,11.48,1.89,51.54,15.22,33.97,4.05,46.14,289.5,https://www.decathlon2000.com/1584/memorial-of-fred-kudu-tartu-2009/
Kaarel Kärner,6381,11.72,6.57,11.21,1.98,53.27,15.91,36.78,4.05,45.46,319.57,https://www.decathlon2000.com/1584/memorial-of-fred-kudu-tartu-2009/
Sven Pipar,5518,11.83,5.97,12.58,1.65,54.1,21.35,33.36,3.75,47.82,295.57,https://www.decathlon2000.com/1584/memorial-of-fred-kudu-tartu-2009/
Jüri Järv,5002,12.14,4.47,10.86,1.68,53.49,19.25,31.5,3.45,41.07,304.38,https://www.decathlon2000.com/1584/memorial-of-fred-kudu-tartu-2009/
Edgars Erinš,7836,10.89,7.0,14.79,1.95,50.06,14.97,41.53,4.44,60.55,268.91,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
Tarmo Riitmuru,7589,11.26,7.11,12.98,2.01,52.14,14.92,40.88,4.74,55.88,277.01,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
Hendrik Lepik,7301,11.26,7.22,13.14,2.1,52.15,15.99,37.24,4.54,53.38,295.25,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
Anatoliy Koshar,6931,11.51,6.71,13.18,1.86,50.96,15.74,35.72,4.44,50.82,289.28,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
Martin Sisas,6903,11.45,6.98,13.9,1.92,52.58,16.17,41.55,4.54,53.02,337.62,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
Kristaps Locs,6633,11.17,6.89,12.04,1.89,52.78,15.59,31.54,4.34,40.02,295.45,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
Kaur Järs,6576,11.57,6.6,12.48,1.83,53.87,15.56,37.74,3.84,61.04,318.9,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
Allar Saar,6568,11.6,6.87,13.9,1.89,54.76,17.32,39.57,4.24,50.2,311.79,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
Hendrik Themas,5695,11.96,6.06,11.36,1.71,57.99,18.56,36.95,4.24,51.05,316.51,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
Jan Jaanson,5645,12.03,5.92,9.83,1.92,55.53,17.3,34.86,3.34,44.42,302.34,https://www.decathlon2000.com/1585/memorial-of-fred-kudu-kose-2010/
